IDUser,Latitude,Longitude,UserID
10738,45.579906967169904,-122.71337225449132,bogus variable
10739,45.57992822844368,-122.71320554690516,bogus variable
10740,45.58059125014153,-122.7125203316121,bogus variable
10741,45.580722853285145,-122.71331173451487,bogus variable
10742,45.58072690241646,-122.71318976327596,bogus variable
10743,45.580663724110735,-122.71319006301864,bogus variable
10744,45.58038962834432,-122.7125780250939,bogus variable
10745,45.58069323589632,-122.71268735904764,bogus variable
10746,45.580697824560914,-122.71222159651452,bogus variable
10769,45.58051566310504,-122.71168376599051,bogus variable
10770,45.58073455724002,-122.71210007960268,bogus variable
10771,45.58063804883881,-122.71218576462502,bogus variable
10772,45.58068264500167,-122.7132250696296,bogus variable
10773,45.580409662859,-122.71240778515428,bogus variable
10774,45.58067969977374,-122.71312279970148,bogus variable
10775,45.58064301784619,-122.71310122762326,bogus variable
10778,45.58056395431809,-122.7121955716483,bogus variable
10779,45.58041695691984,-122.7120820359276,bogus variable
10780,45.58043649859342,-122.71228636236516,bogus variable
10781,45.5804738236255,-122.71227024636856,bogus variable
10782,45.580694368283034,-122.7105004917758,bogus variable
10783,45.580634176306646,-122.7105548186838,bogus variable
10784,45.58071395648584,-122.71064957295232,bogus variable
10785,45.58062319707055,-122.71078712844373,bogus variable
10786,45.58067469777175,-122.71083094024648,bogus variable
10788,45.57826492634761,-122.7110479544199,bogus variable
10789,45.57829882132103,-122.71069416853533,bogus variable
10790,45.57836530158276,-122.71032618692938,bogus variable
10806,45.57846245514701,-122.71031099037064,bogus variable
10791,45.580555656687096,-122.71217778895326,bogus variable
10792,45.58040041043259,-122.71199422371696,bogus variable
10793,45.58034805289544,-122.71226795194444,bogus variable
10794,45.5805841237863,-122.7104895576844,bogus variable
10795,45.580599739318906,-122.71070225803604,bogus variable
10747,45.58046164499426,-122.71199955627596,bogus variable
10748,45.58055731720119,-122.71075208313702,bogus variable
10749,45.58063577594616,-122.7109081786877,bogus variable
10750,45.58070392074357,-122.71092738525176,bogus variable
10751,45.57834753007779,-122.71115342128034,bogus variable
10752,45.57835056063254,-122.71045214340393,bogus variable
10754,45.578456274016894,-122.7102607187378,bogus variable
10756,45.57845865034857,-122.7104399804762,bogus variable
10758,45.578447519669325,-122.7105189657808,bogus variable
10761,45.57856843202964,-122.71062534456206,bogus variable
10762,45.57868436226587,-122.7103550482007,bogus variable
10763,45.57915290213807,-122.71082920389463,bogus variable
10764,45.57864031600732,-122.71075189873352,bogus variable
10765,45.58048219980277,-122.7121711975516,bogus variable
10766,45.580621806992994,-122.71067750254616,bogus variable
10767,45.58071539202942,-122.71068803508427,bogus variable
10768,45.58058768075104,-122.71081227878352,bogus variable
10796,45.57825643254166,-122.71122513448012,bogus variable
10797,45.57830683030981,-122.71099779474028,bogus variable
10798,45.57832778223131,-122.7109597697843,bogus variable
10799,45.57829602965391,-122.71084029848087,bogus variable
10800,45.57829926967896,-122.71087170112682,bogus variable
10801,45.57832122632347,-122.71090568939802,bogus variable
10802,45.57830745431075,-122.71051597980131,bogus variable
10803,45.57836669103086,-122.71046747448428,bogus variable
10804,45.57836379323553,-122.71053460322828,bogus variable
10805,45.578444867767466,-122.71059208005222,bogus variable
10808,45.578356241689576,-122.71065113904947,bogus variable
10809,45.578361832347255,-122.7107549766486,bogus variable
10811,45.57855205516742,-122.71075162989908,bogus variable
10812,45.578640922539925,-122.71030803516962,bogus variable
10813,45.578673135844895,-122.71031606363954,bogus variable
10814,45.52086885355851,-122.62585164346105,bogus variable
10815,45.57907483638578,-122.71113837260852,bogus variable
10816,45.57839040039863,-122.71091176459322,bogus variable
10817,45.57861043744529,-122.71090057951912,bogus variable
10818,45.52049694918481,-122.62536832219848,bogus variable
10819,45.57888878170475,-122.71095195675632,bogus variable
10820,45.57878046480827,-122.7109993487043,bogus variable
10821,45.578832253138586,-122.71078449591352,bogus variable
10822,45.57828753682594,-122.7112619572402,bogus variable
10823,45.57828573358056,-122.71122470012448,bogus variable
10824,45.57826436020102,-122.71114665791598,bogus variable
10825,45.57832076914273,-122.71042807503532,bogus variable
10828,45.578428920827506,-122.71077893893994,bogus variable
10829,45.57870737487495,-122.71027863543895,bogus variable
10830,45.57870377884892,-122.71041484451416,bogus variable
10831,45.57905260779357,-122.71073102593304,bogus variable
10832,45.578602213382695,-122.71044766587876,bogus variable
10833,45.57870882262586,-122.71056302672092,bogus variable
10834,45.520870355218975,-122.62599417803864,bogus variable
10835,45.579132868097,-122.71088742980204,bogus variable
10836,45.57859658155211,-122.7107088475979,bogus variable
10837,45.57869929748248,-122.71070089540028,bogus variable
10838,45.520837257597584,-122.62575483134334,bogus variable
10839,45.57852754630374,-122.71083829237313,bogus variable
10840,45.578513968743096,-122.71099028212168,bogus variable
10841,45.57901284125806,-122.71100594965188,bogus variable
10842,45.5205547649534,-122.62509687244328,bogus variable
10843,45.57886185857799,-122.71106802175976,bogus variable
10856,45.57845691363706,-122.7106807811318,bogus variable
10857,45.578525366695786,-122.7104121615146,bogus variable
10858,45.578542956636625,-122.71027870676004,bogus variable
10859,45.57905260779357,-122.71073102593304,bogus variable
10860,45.57862366168945,-122.71050174106064,bogus variable
10861,45.57865961813628,-122.71059096665265,bogus variable
10862,45.57895912934578,-122.71078458558335,bogus variable
10863,45.5208790955658,-122.62579825932276,bogus variable
10844,45.57909450068798,-122.71102203065097,bogus variable
10845,45.520874749506824,-122.62578274870953,bogus variable
10846,45.5784581219739,-122.71090611476468,bogus variable
10847,45.520844864846275,-122.6256439354772,bogus variable
10848,45.520855731428036,-122.62552140802308,bogus variable
10849,45.57904768734205,-122.7108890933266,bogus variable
10850,45.5205617988804,-122.62542481780248,bogus variable
10851,45.57876621431552,-122.710683536468,bogus variable
10852,45.520514635336,-122.6253010087902,bogus variable
10853,45.520870945935584,-122.62582695208587,bogus variable
10854,45.578432052914934,-122.71099020769256,bogus variable
10864,45.578613730882395,-122.71086411050612,bogus variable
10865,45.520507349247374,-122.6250708801821,bogus variable
10866,45.5208265532099,-122.6251002733484,bogus variable
10867,45.57881629238064,-122.7110809301444,bogus variable
10868,45.52096116957158,-122.62517573200122,bogus variable
10869,45.52093126480645,-122.62537532773922,bogus variable
10870,45.57904097456544,-122.71124990402124,bogus variable
10871,45.52047705696714,-122.62421946543344,bogus variable
10872,45.57877045634251,-122.7108946254086,bogus variable
10873,45.521073334662056,-122.62476247252722,bogus variable
10874,45.57891750367287,-122.71131170858304,bogus variable
10875,45.5205924725032,-122.62354244446456,bogus variable
10876,45.57862731799731,-122.7115075845482,bogus variable
10877,45.57863809978611,-122.71130960135842,bogus variable
10878,45.52042585040513,-122.6260937354363,bogus variable
10879,45.57839796592211,-122.71139382395724,bogus variable
10880,45.57847420298215,-122.7112762267732,bogus variable
10881,45.57850785494259,-122.71134815048195,bogus variable
10882,45.520473969057946,-122.62497126726905,bogus variable
10883,45.52067939636573,-122.62514238430276,bogus variable
10884,45.52083402999697,-122.6249642251232,bogus variable
10885,45.52102207342178,-122.6249214041452,bogus variable
10886,45.52075509060153,-122.62497200516528,bogus variable
10887,45.57889027228251,-122.71111767874534,bogus variable
10888,45.52104356757337,-122.62496541992068,bogus variable
10889,45.5208930923287,-122.62526643026482,bogus variable
10890,45.57898895285315,-122.71115467894434,bogus variable
10891,45.57893303945405,-122.7112507427256,bogus variable
10892,45.520646137420705,-122.62353740500376,bogus variable
10893,45.51942670193431,-122.62520407381948,bogus variable
10894,45.51942263235813,-122.62557813894853,bogus variable
10895,45.578466469609296,-122.7117619024624,bogus variable
10896,45.578508141869854,-122.71147148072228,bogus variable
10899,45.520758333198216,-122.6251602947375,bogus variable
10900,45.52085178549272,-122.62482417585638,bogus variable
10901,45.520980954301955,-122.62500676818011,bogus variable
10902,45.5210416981692,-122.62503077655025,bogus variable
10903,45.52093126459246,-122.62513171641248,bogus variable
10904,45.52090229479599,-122.6251010388404,bogus variable
10917,45.52097720033592,-122.6252570936444,bogus variable
10918,45.57877607222648,-122.7111647743791,bogus variable
10919,45.57903205098331,-122.71138916844112,bogus variable
10920,45.52048017461265,-122.62417571679718,bogus variable
10921,45.57875305491651,-122.71085115328768,bogus variable
10922,45.52117061499717,-122.62445653473448,bogus variable
10923,45.521124985522405,-122.6246626831541,bogus variable
10924,45.57882143548689,-122.7112600010198,bogus variable
10925,45.5205642280981,-122.6234678669622,bogus variable
10926,45.51940314787251,-122.62417795223,bogus variable
10927,45.51940872458756,-122.62430875799014,bogus variable
10928,45.51942148243239,-122.62501998882352,bogus variable
10929,45.520851048463555,-122.62545637231324,bogus variable
10930,45.578930889894416,-122.71148011077548,bogus variable
10931,45.52107459482638,-122.62487754479967,bogus variable
10932,45.52105787926981,-122.62491628790296,bogus variable
10905,45.57882372263356,-122.71134817113231,bogus variable
10906,45.521045802582485,-122.62490608886692,bogus variable
10907,45.57894246946803,-122.71102308131084,bogus variable
10908,45.52052680368152,-122.62355856951676,bogus variable
10909,45.52049820602151,-122.62346131701317,bogus variable
10910,45.51974761331824,-122.62324119610122,bogus variable
10911,45.57874449435802,-122.71142386472148,bogus variable
10912,45.57870510446642,-122.7114746262596,bogus variable
10913,45.57859792944418,-122.711541362025,bogus variable
10914,45.57854371078888,-122.7115775450856,bogus variable
10915,45.57858793502265,-122.71132984299297,bogus variable
10916,45.578705579751535,-122.71118003472534,bogus variable
10933,45.57858837971359,-122.71103457664802,bogus variable
10934,45.52036403499659,-122.62617707047552,bogus variable
10935,45.57842073939527,-122.71116189086509,bogus variable
10936,45.57844847118517,-122.71115444782882,bogus variable
10937,45.520413577866826,-122.62651317454944,bogus variable
10938,45.52035508286155,-122.62673078109545,bogus variable
10939,45.52036215120977,-122.62694900565862,bogus variable
10940,45.519427206875385,-122.62530281691056,bogus variable
10941,45.51941805677902,-122.6254442871218,bogus variable
10942,45.57857840853804,-122.71160696224264,bogus variable
10943,45.57847545877851,-122.71157917928228,bogus variable
10944,45.57857996559837,-122.71139648711532,bogus variable
10945,45.57862205972064,-122.71139651316192,bogus variable
10946,45.57869215934844,-122.71130978106024,bogus variable
10947,45.57856500394837,-122.71119264366295,bogus variable
10948,45.578633226001834,-122.71120211869572,bogus variable
10949,45.57851017951089,-122.71112816237653,bogus variable
10950,45.52043379719782,-122.62603378276516,bogus variable
10951,45.520419117608434,-122.62619792020053,bogus variable
10952,45.5204121140554,-122.62640554825975,bogus variable
10953,45.52035716850462,-122.62651858857762,bogus variable
10954,45.52036091503648,-122.62665782298518,bogus variable
10955,45.52039575616324,-122.62603194608911,bogus variable
10956,45.520374410082866,-122.62609514750972,bogus variable
10957,45.57842382257207,-122.7110952051171,bogus variable
10958,45.52041911732143,-122.62628982248384,bogus variable
10959,45.52038390055952,-122.62669014002849,bogus variable
10960,45.520360571608975,-122.62681891686016,bogus variable
10961,45.52166767778064,-122.62896133221936,bogus variable
10962,45.521089405942654,-122.6288192722459,bogus variable
10963,45.521525987796934,-122.62822323204672,bogus variable
10964,45.52153521461808,-122.62820430633909,bogus variable
10965,45.52207615463123,-122.6274187496102,bogus variable
10966,45.52128201576845,-122.62796913248418,bogus variable
10967,45.52207671034535,-122.62738256007266,bogus variable
10968,45.52151759035635,-122.62780004205028,bogus variable
10969,45.521573759415695,-122.62781713524892,bogus variable
10970,45.522049655693785,-122.62732174004664,bogus variable
10971,45.522042088293105,-122.6273898512633,bogus variable
10972,45.52163668481346,-122.62792673300768,bogus variable
10973,45.52207076100093,-122.62719290827616,bogus variable
10974,45.521699262278325,-122.6288343634918,bogus variable
10975,45.521147101379995,-122.62846889645375,bogus variable
10976,45.52116180526371,-122.6281035390356,bogus variable
10977,45.52149503905033,-122.62887164191174,bogus variable
10978,45.521376868407565,-122.62884119027927,bogus variable
10979,45.52129408494788,-122.6282380869108,bogus variable
10980,45.52136149221045,-122.62874100641008,bogus variable
10981,45.52134362600264,-122.6286697401995,bogus variable
10982,45.521346508140105,-122.62838587361097,bogus variable
10983,45.5214569067598,-122.62880996851104,bogus variable
10984,45.521525774583395,-122.62892677128256,bogus variable
10985,45.5217061373541,-122.62840143773968,bogus variable
10986,45.5220074284954,-122.62806353997505,bogus variable
11072,45.52207546930087,-122.62741536386484,bogus variable
11073,45.52207468811874,-122.62739133905464,bogus variable
11074,45.52203174878357,-122.627278782775,bogus variable
11075,45.52151081724392,-122.628014273411,bogus variable
11076,45.52203734799798,-122.62733210053048,bogus variable
11077,45.522033020045825,-122.6273491702319,bogus variable
11078,45.52204385284307,-122.62735896354378,bogus variable
11079,45.52203075732734,-122.62737580078456,bogus variable
11080,45.521588133734866,-122.62797870353616,bogus variable
11081,45.5220415589116,-122.62739539909757,bogus variable
11082,45.52204067546638,-122.62741199985584,bogus variable
11083,45.521613837017696,-122.62794201876513,bogus variable
11084,45.52158961987596,-122.6280550106096,bogus variable
11085,45.52210087590796,-122.6270843400101,bogus variable
11090,45.52175142055802,-122.62891294330738,bogus variable
11091,45.5212184320241,-122.62872001449507,bogus variable
11092,45.52109445297408,-122.6283572321038,bogus variable
11093,45.521364084647075,-122.62879979394658,bogus variable
11094,45.521494516164594,-122.62834671940918,bogus variable
11095,45.52205153988648,-122.6276268454626,bogus variable
11096,45.521543777153,-122.62822343272744,bogus variable
11097,45.52205929550202,-122.62743880205448,bogus variable
11098,45.52207668393341,-122.62738675788668,bogus variable
11062,45.52207317622227,-122.62736847006164,bogus variable
11063,45.52207331849482,-122.62735728498608,bogus variable
11064,45.5216170143453,-122.62787762480616,bogus variable
11065,45.52203701682448,-122.62737891646576,bogus variable
11066,45.52156885685133,-122.62796647576724,bogus variable
11067,45.5220364060753,-122.62738657409666,bogus variable
11068,45.52203703102667,-122.62739409619364,bogus variable
11069,45.52159527395386,-122.62795934230851,bogus variable
11070,45.52204067609335,-122.6274187238512,bogus variable
11071,45.52203180117278,-122.62713557991934,bogus variable
10987,45.52133353026407,-122.62897401506405,bogus variable
10988,45.52134022394726,-122.6289098736683,bogus variable
10989,45.52146110057998,-122.62888794302349,bogus variable
10990,45.52133742492341,-122.6281221758431,bogus variable
10991,45.52137823197523,-122.62868538171546,bogus variable
10992,45.52139852095812,-122.6287192086713,bogus variable
10993,45.521424728294974,-122.62853783786728,bogus variable
10994,45.52143302464989,-122.62876029120366,bogus variable
10995,45.52140523772997,-122.62882313864117,bogus variable
10996,45.52147519548944,-122.62847233959162,bogus variable
10997,45.52149367212852,-122.6287297508585,bogus variable
10998,45.521543652411886,-122.62830146055022,bogus variable
10999,45.521576424772945,-122.6284729983787,bogus variable
11000,45.52162658723863,-122.62883341346664,bogus variable
11001,45.521672706247074,-122.62858166282304,bogus variable
11002,45.52160872192906,-122.62891086844304,bogus variable
11003,45.52165339287181,-122.62869312506535,bogus variable
11004,45.521493689809425,-122.62909258658225,bogus variable
11005,45.521635309905434,-122.6286243255927,bogus variable
11006,45.5216483408587,-122.62831602179828,bogus variable
11007,45.52194675717354,-122.62832865591018,bogus variable
11008,45.52178636065434,-122.62860984601042,bogus variable
11009,45.521612355020494,-122.62816906175576,bogus variable
11010,45.52197900701519,-122.62797296699452,bogus variable
11011,45.52201392039485,-122.62791883954355,bogus variable
11012,45.52203100274004,-122.62756323474446,bogus variable
11013,45.52148011963009,-122.62820324263228,bogus variable
11014,45.52204788941577,-122.62733623970288,bogus variable
11015,45.52205186444319,-122.62727488048068,bogus variable
11016,45.52137820525531,-122.62891561302416,bogus variable
11017,45.52122863682511,-122.62829605391268,bogus variable
11018,45.52140203472306,-122.62878739635532,bogus variable
11019,45.52144780613249,-122.62867733758884,bogus variable
11020,45.52157591773872,-122.62878413127582,bogus variable
11021,45.52158236337512,-122.62840548112148,bogus variable
11022,45.52174203101063,-122.62849047998566,bogus variable
11023,45.52155945963406,-122.62887663364138,bogus variable
11024,45.522031263370366,-122.62803549243084,bogus variable
11025,45.52178445379829,-122.62824973300992,bogus variable
11026,45.521983294344935,-122.62808568080357,bogus variable
11027,45.52161658965036,-122.62831410815674,bogus variable
11028,45.52193042996016,-122.62819197428904,bogus variable
11029,45.521913769057136,-122.6281757045352,bogus variable
11030,45.52182486952122,-122.6280100629287,bogus variable
11031,45.52178948168248,-122.6279889540874,bogus variable
11032,45.52185279368139,-122.62842237816172,bogus variable
11033,45.52175551372536,-122.62801881142306,bogus variable
11034,45.521774956939126,-122.62875667169855,bogus variable
11035,45.521599244105566,-122.62819474254349,bogus variable
11036,45.5215402925856,-122.62814932497533,bogus variable
11037,45.52202444904744,-122.62764056645186,bogus variable
11038,45.521502083147944,-122.6282436230956,bogus variable
11039,45.52152019701875,-122.62840581935863,bogus variable
11040,45.52145031283933,-122.6280134783767,bogus variable
11041,45.52207082567885,-122.62735545521106,bogus variable
11042,45.522075273623905,-122.6273211107469,bogus variable
11043,45.52207864067902,-122.62730061294936,bogus variable
11044,45.5220808112881,-122.62725843860936,bogus variable
11045,45.52203640510465,-122.62732342174388,bogus variable
11046,45.521542402660195,-122.62799267193768,bogus variable
11047,45.522036440739086,-122.62734930735893,bogus variable
11048,45.52158813408165,-122.62793080890816,bogus variable
11049,45.52203878540823,-122.62721872274344,bogus variable
11050,45.52164667984272,-122.6279817607818,bogus variable
11099,45.52204071299989,-122.6271046308652,bogus variable
11100,45.52202892696394,-122.62701231769756,bogus variable
11086,45.52156311683581,-122.62900712976032,bogus variable
11087,45.52198187164331,-122.62817445272968,bogus variable
11088,45.52195819637091,-122.62818071059512,bogus variable
11089,45.52191875905735,-122.62842250247812,bogus variable
11051,45.521690184648165,-122.62793606507174,bogus variable
11052,45.521755944266374,-122.6286861174813,bogus variable
11053,45.5216159955309,-122.62819314874191,bogus variable
11054,45.52201571023367,-122.62786258200856,bogus variable
11055,45.52204192713904,-122.62777963842488,bogus variable
11056,45.52176466086887,-122.62829399196563,bogus variable
11057,45.521973149799514,-122.62804558168352,bogus variable
11058,45.521996544481944,-122.62813855547934,bogus variable
11059,45.521969693405765,-122.62814870745142,bogus variable
11060,45.5217121133616,-122.62816311636574,bogus variable
11061,45.52179658421357,-122.62815247856962,bogus variable
11101,45.52195863479021,-122.62828869460448,bogus variable
11102,45.5218433148524,-122.62860952644064,bogus variable
11103,45.52202270098113,-122.62800352493404,bogus variable
11104,45.521998232559085,-122.62777963748032,bogus variable
11105,45.5220248859289,-122.62771477955236,bogus variable
11106,45.5215069591036,-122.6281642176034,bogus variable
11107,45.52206708880034,-122.62755811136498,bogus variable
11108,45.58002661758712,-122.71250263890198,bogus variable
11109,45.57992806752173,-122.71246210411503,bogus variable
11110,45.579831447847994,-122.71261513795632,bogus variable
11111,45.57966736654543,-122.71268846822828,bogus variable
11112,45.57965450201338,-122.71257983981432,bogus variable
11113,45.57961301048245,-122.71202788022914,bogus variable
11114,45.579526237749405,-122.71178878644176,bogus variable
11115,45.57955648644526,-122.7118706544019,bogus variable
11116,45.57947721534154,-122.7122634096846,bogus variable
11117,45.57942513584323,-122.71192466108356,bogus variable
11118,45.57845448714468,-122.71159279874304,bogus variable
11119,45.57843313500636,-122.71160532790948,bogus variable
11120,45.57844190476827,-122.71157917972944,bogus variable
11121,45.57843809166051,-122.71156556039293,bogus variable
11122,45.57971705275443,-122.71126423766546,bogus variable
11123,45.57846478209976,-122.71152524820556,bogus variable
11124,45.578433515910746,-122.71145279577615,bogus variable
11125,45.57928587708327,-122.7118170074156,bogus variable
11126,45.5792872904047,-122.71157212585784,bogus variable
11127,45.578639027197006,-122.71202760105852,bogus variable
11128,45.57908337392889,-122.71164820315056,bogus variable
11129,45.57855506452615,-122.71228338844396,bogus variable
11130,45.57956849501326,-122.7126832703384,bogus variable
11131,45.57950518607183,-122.71279409527904,bogus variable
11226,45.57935803496877,-122.7127272747105,bogus variable
11227,45.57930670279184,-122.71284135829868,bogus variable
11228,45.57922856379116,-122.7127185167718,bogus variable
11229,45.57952437662987,-122.71249250253854,bogus variable
11230,45.579323972882925,-122.71263413269008,bogus variable
11231,45.57930366676669,-122.71255723121892,bogus variable
11232,45.57936972816671,-122.71257584146872,bogus variable
11233,45.57935515288615,-122.71214843218576,bogus variable
11234,45.57923827281883,-122.7121054698001,bogus variable
11235,45.57923764190639,-122.71202252683172,bogus variable
11148,45.5799296806838,-122.71258578021178,bogus variable
11149,45.57964833325622,-122.71243294922576,bogus variable
11150,45.5795755044404,-122.7121379382335,bogus variable
11151,45.57960700109953,-122.71211325152292,bogus variable
11152,45.57852464622352,-122.71163256618873,bogus variable
11153,45.57846325698895,-122.71167178943864,bogus variable
11154,45.579484170562736,-122.71206446297792,bogus variable
11155,45.579452189941186,-122.71206095712654,bogus variable
11156,45.57964379247079,-122.71150881164291,bogus variable
11157,45.57962367987033,-122.71147438277984,bogus variable
11237,45.57843580443278,-122.71147731010666,bogus variable
11238,45.57832254890253,-122.7116824256383,bogus variable
11239,45.57964761288275,-122.7112857087152,bogus variable
11240,45.57843669174921,-122.7119942571383,bogus variable
11241,45.57950161006056,-122.71166930024022,bogus variable
11242,45.57941871831126,-122.71117389399082,bogus variable
11243,45.579472660804115,-122.71129398812994,bogus variable
11244,45.578794904201814,-122.71153259239784,bogus variable
11245,45.579065512610775,-122.7115751073412,bogus variable
11246,45.57940195236239,-122.7127509062419,bogus variable
11247,45.57861215397385,-122.71224491330535,bogus variable
11248,45.579176012089455,-122.71275024182826,bogus variable
11249,45.57860660751756,-122.71241543357594,bogus variable
11250,45.579537021279315,-122.71259150825284,bogus variable
11251,45.579443766750494,-122.71264007230587,bogus variable
11252,45.57921187594624,-122.71228331583453,bogus variable
11253,45.57905096396365,-122.71231711629348,bogus variable
11254,45.57911261814328,-122.7122118993145,bogus variable
11255,45.57910981495433,-122.7121461484016,bogus variable
11256,45.57900282447168,-122.71220364343309,bogus variable
11257,45.57899314642998,-122.71206536753118,bogus variable
11292,45.57920293515201,-122.71217579255634,bogus variable
11293,45.578792416565776,-122.71257453827108,bogus variable
11294,45.57873296203884,-122.7125966968415,bogus variable
11236,45.57994261604152,-122.71249306825904,bogus variable
11132,45.57979363683648,-122.7126068191436,bogus variable
11133,45.57972722299289,-122.712593428767,bogus variable
11134,45.57974993592218,-122.71245325857146,bogus variable
11135,45.57926842848619,-122.71169698767496,bogus variable
11136,45.57921228157859,-122.7116263955536,bogus variable
11137,45.57926188361544,-122.71149525670148,bogus variable
11138,45.57962610057882,-122.71273134880538,bogus variable
11139,45.57855266791939,-122.71233432695765,bogus variable
11140,45.57944130642474,-122.71275009062012,bogus variable
11141,45.57929529569502,-122.71272075474798,bogus variable
11142,45.57931735315878,-122.71280454655748,bogus variable
11143,45.579392742505,-122.71247203954786,bogus variable
11144,45.57914201291932,-122.71228989706896,bogus variable
11145,45.57909817906623,-122.71225953064987,bogus variable
11146,45.579118515014144,-122.71218307006036,bogus variable
11147,45.57908494623347,-122.71247619221546,bogus variable
11285,45.57984199873607,-122.71252701192132,bogus variable
11286,45.57976394329673,-122.71267037894164,bogus variable
11287,45.57972352808228,-122.71251835916613,bogus variable
11288,45.57960515219065,-122.71238741285846,bogus variable
11289,45.57856277493506,-122.71164781968318,bogus variable
11290,45.57966159769736,-122.71177662142648,bogus variable
11291,45.578485754190126,-122.71156338231688,bogus variable
11205,45.579657412383,-122.71160905771514,bogus variable
11206,45.57844838674765,-122.7116031487298,bogus variable
11207,45.57932831705886,-122.71174432582438,bogus variable
11208,45.57924746682314,-122.71181143462331,bogus variable
11209,45.57852954451749,-122.71228272507612,bogus variable
11210,45.579458721687786,-122.71250264586976,bogus variable
11211,45.579316480863014,-122.71247203996384,bogus variable
11212,45.579332761681215,-122.71235940891,bogus variable
11213,45.57927895312967,-122.71215335900028,bogus variable
11214,45.5791499289044,-122.71201441202616,bogus variable
11215,45.5786683373612,-122.71254794682184,bogus variable
11216,45.57865895012826,-122.71243978029544,bogus variable
11217,45.57961349777936,-122.71195938573284,bogus variable
11218,45.57846592646973,-122.71163964801218,bogus variable
11219,45.57954864732374,-122.71197703423468,bogus variable
11220,45.57950797187213,-122.712060976551,bogus variable
11221,45.578456394463615,-122.7116091419936,bogus variable
11222,45.57963379658985,-122.71169568200897,bogus variable
11223,45.57970929461678,-122.71134850269652,bogus variable
11224,45.57967186926463,-122.71119262305848,bogus variable
11225,45.57845563116188,-122.71150727149131,bogus variable
11158,45.578456393996454,-122.71148548078176,bogus variable
11159,45.578296867044344,-122.71160277956636,bogus variable
11160,45.57834610594624,-122.71187897546088,bogus variable
11161,45.57957890781668,-122.71138956831612,bogus variable
11162,45.57954304678054,-122.71140988592126,bogus variable
11163,45.57953068068281,-122.71148497373686,bogus variable
11164,45.57852421973975,-122.71182289136178,bogus variable
11165,45.57953039435213,-122.71112070938212,bogus variable
11166,45.57869415699356,-122.71175189703516,bogus variable
11167,45.57943594984346,-122.71167368370467,bogus variable
11168,45.57939030884106,-122.71128602574213,bogus variable
11169,45.57844762436433,-122.71143100497471,bogus variable
11170,45.57841453163691,-122.7118419573239,bogus variable
11171,45.57842298989197,-122.71203449752755,bogus variable
11172,45.579514496682194,-122.71156321469212,bogus variable
11173,45.57956788362991,-122.71163072434146,bogus variable
11174,45.57860226176235,-122.71177065718514,bogus variable
11175,45.579416974091565,-122.71104010025496,bogus variable
11176,45.57945135995412,-122.71150320708898,bogus variable
11177,45.57932322047498,-122.71104147423743,bogus variable
11178,45.57853285607918,-122.71196774606368,bogus variable
11179,45.57919521794546,-122.7110203717758,bogus variable
11180,45.57921573166366,-122.71117628929888,bogus variable
11181,45.57911898721958,-122.71132634974458,bogus variable
11182,45.57859311520827,-122.71199562357174,bogus variable
11183,45.57827557077188,-122.71135847178232,bogus variable
11184,45.579669637250966,-122.71131790088376,bogus variable
11185,45.57955293982021,-122.71131271414497,bogus variable
11186,45.57947746463311,-122.71112070977787,bogus variable
11187,45.578632494222134,-122.71166317697944,bogus variable
11188,45.578711941562254,-122.71160591996258,bogus variable
11189,45.57947975862467,-122.71143242721136,bogus variable
11190,45.57936415276554,-122.7116438744241,bogus variable
11191,45.57861772978044,-122.71191530549513,bogus variable
11192,45.57932742423159,-122.71119618073809,bogus variable
11193,45.57927645038614,-122.71094417191776,bogus variable
11194,45.57919439754424,-122.71089727948186,bogus variable
11195,45.579323926589446,-122.71132768563692,bogus variable
11196,45.57918095203691,-122.71142390613495,bogus variable
11197,45.5785598292115,-122.71207515732482,bogus variable
11198,45.57943840417496,-122.71163686101674,bogus variable
11199,45.578699405361704,-122.71187910002064,bogus variable
11200,45.579354744228965,-122.71144304284228,bogus variable
11201,45.57926125411223,-122.71134250349456,bogus variable
11202,45.57850416161351,-122.7120095629953,bogus variable
11203,45.57960232055005,-122.71262839880804,bogus variable
11204,45.5785859443525,-122.71222108867968,bogus variable
11279,45.57864731599515,-122.71219032530009,bogus variable
11280,45.57918173224568,-122.71241699209882,bogus variable
11281,45.57869126211518,-122.71230405688392,bogus variable
11282,45.57938832677792,-122.71223657344794,bogus variable
11283,45.578731376356714,-122.7122157012289,bogus variable
11284,45.57921996833443,-122.71277732809313,bogus variable
11258,45.57915128732811,-122.7125909792533,bogus variable
11259,45.57917825326573,-122.71249532414149,bogus variable
11412,45.5787206361492,-122.71241134820022,bogus variable
11413,45.57850646581329,-122.7121576598476,bogus variable
11414,45.578790997278915,-122.7117443905564,bogus variable
11415,45.578809097519255,-122.71231719116952,bogus variable
11416,45.578908546644136,-122.71226465535948,bogus variable
11417,45.57876781901127,-122.71193960016888,bogus variable
11418,45.57883918301994,-122.71219898516132,bogus variable
11951,45.57897062373006,-122.71187917319058,bogus variable
11952,45.57889876803536,-122.71190806950936,bogus variable
11953,45.578909109231475,-122.7120220764433,bogus variable
11954,45.57871677131263,-122.71206406561672,bogus variable
11955,45.520527117216986,-122.62615273379308,bogus variable
11956,45.521772680179595,-122.62347842617126,bogus variable
11957,45.52184866861949,-122.62513819290116,bogus variable
11969,45.52053359797283,-122.62710700196824,bogus variable
